"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Norris, Daniel","596057","L","FF","107","88.8","2322","18.4",0.8518683721683586,0.8737417018343441,137.5735251897225,145.85832988787072,"4-Seam Fastball","87","90","75",-8.284804698148236,8.284804698148246,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Manoah, Alek","666201","R","FF","475","92.8","2347","16.8",0.7695615108676244,0.8423735957422235,212.15685129078193,201.98571394760418,"4-Seam Fastball","84","660","675",10.171137343177747,10.171137343177753,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Machado, Andrés","600921","R","FF","222","96.6","2120","18.2",0.8943415399289883,0.9860744482559376,218.95146509923683,214.36979165680006,"4-Seam Fastball","99","645","645",4.581673442436767,4.581673442436783,"0",10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Brasier, Ryan","518489","R","FF","318","95.7","2292","17.7",0.8221783248501052,0.8997089044546543,211.21981668715384,205.18032182659115,"4-Seam Fastball","90","660","675",6.039494860562684,6.039494860562669,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Megill, Trevor","656730","R","FF","429","99.1","2537","18.4",0.8579751032700325,0.8968593453969502,198.3636605750441,196.6934566025855,"4-Seam Fastball","90","690","690",1.6702039724585802,1.6702039724586015,"0",11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Sousa, Bennett","656986","L","FF","70","94.6","2158","17.3",0.8324414990495466,0.8981307824887976,156.21117403389184,165.65975115918175,"4-Seam Fastball","90","765","750",-9.448577125289916,9.448577125289905,"15",12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Gillaspie, Logan","670810","R","FF","83","95.6","2195","19",0.9017303821144814,0.9719945112065758,213.85820623939003,210.73888944585968,"4-Seam Fastball","97","645","660",3.119316793530345,3.1193167935303254,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Uribe, Abner","682842","R","FF","34","100.7","2248","13.3",0.6631317120231611,0.7185375177452676,211.5499513057022,209.3415195854874,"4-Seam Fastball","72","660","660",2.2084317202148043,2.208431720214771,"0",11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Megill, Tylor","656731","R","FF","1224","94.9","2125","16.4",0.7951282698321266,0.8934033155046256,209.46605969276374,209.50862424771756,"4-Seam Fastball","89","660","660",-0.04256455495382738,0.042564554953823185,"0",11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Rea, Colin","607067","R","FF","383","93.2","2155","15.8",0.7661962950456398,0.8538739023791382,213.25407882740308,207.30573821632956,"4-Seam Fastball","85","660","660",5.948340611073519,5.948340611073493,"0",11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Stephens, Jackson","623451","R","FF","40","93.5","2063","14.7",0.7336912647487305,0.8592864132873197,215.19241536185987,210.0311582496195,"4-Seam Fastball","86","645","660",5.161257112240378,5.1612571122403725,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Shuster, Jared","694363","L","FF","377","91.4","2123","16.6",0.8061453425575913,0.9299893374245908,141.5234486764184,149.09662929596283,"4-Seam Fastball","93","75","60",-7.5731806195444165,7.573180619544412,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Gott, Trevor","641627","R","FF","207","93.3","2142","16.8",0.7972068028867295,0.874229125905984,222.07635609483592,212.84272050266912,"4-Seam Fastball","87","630","660",9.233635592166792,9.233635592166797,"-30",10,30,11,0,0,30,"10:30","11:00","-0H 30M"
,"Seabold, Connor","657756","R","FF","838","92.6","2096","15.8",0.8493188513175581,0.9891552205999601,224.6669047770606,217.85745932274355,"4-Seam Fastball","99","630","645",6.809445454317057,6.80944545431702,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Jiménez, Dany","666204","R","FF","150","93.2","2180","17.8",0.8392457638725384,0.929536480452542,201.4084842550248,199.90132934228822,"4-Seam Fastball","93","675","675",1.5071549127365813,1.5071549127365507,"0",11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Lee, Dylan","669276","L","FF","156","91.8","2248","20.3",0.952735541224666,0.9867229376258325,154.79635747760167,158.94516366042114,"4-Seam Fastball","99","765","765",-4.14880618281947,4.148806182819486,"0",12,45,12,45,0,0,"12:45","12:45"," 0H 00M"
,"Berroa, Prelander","672860","R","FF","17","96.5","2235","17.9",0.8440221452492448,0.9325789639669378,197.83881361423292,199.36430658064108,"4-Seam Fastball","93","690","675",-1.5254929664081658,1.525492966408174,"15",11,30,11,15,0,15,"11:30","11:15","+0H 15M"
,"Muller, Kyle","666205","L","FF","748","93.5","2410","13.9",0.6274792778997735,0.6849598885927752,145.88123608767012,155.79476583108814,"4-Seam Fastball","68","75","765",-9.913529743418025,9.91352974341802,"30",1,15,12,45,0,30,"1:15","12:45","+0H 30M"
,"Maeda, Kenta","628317","R","FF","460","91","2271","16.1",0.7616059608806103,0.8577948339581253,214.0190228047847,206.072369877042,"4-Seam Fastball","86","645","675",7.94665292774269,7.946652927742695,"-30",10,45,11,15,0,30,"10:45","11:15","-0H 30M"
,"Soto, Gregory","642397","L","FF","165","98.8","2327","17.8",0.8506559101342093,0.9257187996325921,137.93165609507972,140.40214738372651,"4-Seam Fastball","93","90","75",-2.470491288646798,2.47049128864682,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Beeks, Jalen","656222","L","FF","317","94.4","2061","16.4",0.7963146587316414,0.8969426617124124,155.16876217408318,157.84060383115474,"4-Seam Fastball","90","765","765",-2.6718416570715533,2.671841657071569,"0",12,45,12,45,0,0,"12:45","12:45"," 0H 00M"
,"Cano, Yennier","666974","R","FF","30","96.5","2227","17.1",0.8226317224042163,0.8899029843494016,257.77355608616875,248.68764087443844,"4-Seam Fastball","89","570","585",9.08591521173031,9.085915211730288,"-15",9,30,9,45,0,15,"9:30","9:45","-0H 15M"
,"Gore, MacKenzie","669022","L","FF","1431","95","2286","17.5",0.829417525670836,0.9156580762954485,157.3514078284959,165.39997153025732,"4-Seam Fastball","92","765","750",-8.048563701761424,8.048563701761429,"15",12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Rosenberg, Kenny","670046","L","FF","227","90.7","2178","19.5",0.9203953724366313,0.9963727078970569,149.54324098991407,152.70125381399575,"4-Seam Fastball","100","60","60",-3.1580128240816805,3.1580128240816783,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Stratton, Hunter","676702","R","FF","66","95.9","2576","12.8",0.5923709360054075,0.7349201609418493,199.72253378705676,180.7751860027356,"4-Seam Fastball","73","675","720",18.947347784321153,18.947347784321135,"-45",11,15,12,0,0,45,"11:15","12:00","-0H 45M"
,"Payamps, Joel","606303","R","FF","241","95.4","2487","16.9",0.7781646333299287,0.7560448882040537,214.617746841148,213.3303355568793,"4-Seam Fastball","76","645","660",1.2874112842686998,1.2874112842687269,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Ortiz, Luis L.","682847","R","FF","361","96.1","2273","17.2",0.8275003850882298,0.922180733347126,224.4194442611426,222.21879579943908,"4-Seam Fastball","92","630","630",2.2006484617035085,2.2006484617034987,"0",10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Otto, Glenn","657248","R","FF","67","93.7","2334","16.6",0.7801802513088374,0.7897623975329073,199.27292971944524,190.10736650319748,"4-Seam Fastball","79","675","705",9.165563216247762,9.165563216247746,"-30",11,15,11,45,0,30,"11:15","11:45","-0H 30M"
,"Rodríguez, Yerry","666720","R","FF","130","97.2","2400","17.6",0.8269957576295973,0.9512647326707845,227.21780161841102,221.2374411260093,"4-Seam Fastball","95","630","645",5.980360492401729,5.980360492401728,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Anderson, Chase","502624","R","FF","418","93.2","2201","15",0.801629185093283,0.9327150873511858,206.50713627709845,209.69426692602005,"4-Seam Fastball","93","660","660",-3.1871306489215954,3.1871306489216296,"0",11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Castillo, Max","666721","R","FF","145","93.4","2189","19.2",0.9327931417391581,0.9891215859639133,224.31162802914557,225.7661346722081,"4-Seam Fastball","99","630","630",-1.4545066430625297,1.4545066430625004,"0",10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Boushley, Caleb","676961","R","FF","11","92.1","2266","16.1",0.7506772843810325,0.7968521772915439,211.59878095566404,192.13911979092617,"4-Seam Fastball","80","660","690",19.459661164737867,19.459661164737838,"-30",11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"De Jesus, Enmanuel","646241","L","FF","43","93.4","2223","17.9",0.8342875888998209,0.9301068451815608,144.07252459201402,145.72592056030317,"4-Seam Fastball","93","75","75",-1.6533959682891464,1.653395968289145,"0",1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Rodón, Carlos","607074","L","FF","680","95.3","2342","18.2",0.8640244096663162,0.9435400698738489,153.15481567288253,158.7169465965532,"4-Seam Fastball","94","60","765",-5.562130923670679,5.56213092367067,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Battenfield, Peyton","685410","R","FF","243","90.8","2362","18",0.7985807318040301,0.886504130405101,193.5853903482043,189.60270821920398,"4-Seam Fastball","89","690","705",3.982682129000324,3.9826821290003473,"-15",11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Diaz, Jhonathan","646242","L","FF","53","90.8","2137","15.4",0.730348960354007,0.8715461311496625,130.35621197100022,140.25444537812714,"4-Seam Fastball","87","105","75",-9.898233407126924,9.898233407126902,"30",1,45,1,15,0,30,"1:45","1:15","+0H 30M"
,"Baumann, Mike","657508","R","FF","537","96.4","2232","18.9",0.8967869683513892,0.9812917255695875,210.64659529467076,206.73911758701266,"4-Seam Fastball","98","660","660",3.907477707658103,3.9074777076581104,"0",11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Hernandez, Jose","669796","L","FF","282","94.6","2062","18.4",0.9201819998441106,0.9937325233771845,149.0137020627031,148.65295814001823,"4-Seam Fastball","99","60","60",0.3607439226848612,0.36074392268485533,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Woodruff, Brandon","605540","R","FF","428","95.8","2410","18.5",0.8577424882830131,0.8960120330038013,203.84033892495472,197.91296617530193,"4-Seam Fastball","90","675","690",5.92737274965279,5.927372749652797,"-15",11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"García, Yimi","554340","R","FF","353","95.9","2506","17.3",0.7887318612676915,0.8253784293465075,225.0115437292742,219.96611185216815,"4-Seam Fastball","83","630","645",5.04543187710604,5.045431877106036,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Shreve, Chasen","592741","L","FF","266","90.5","2289","19.2",0.8957787733487474,0.9746400922439074,135.24633153000312,142.50354876963712,"4-Seam Fastball","97","90","75",-7.257217239634002,7.257217239634005,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Marsh, Alec","679525","R","FF","500","94.2","2461","17.3",0.8075014442126298,0.8468845333205832,217.49276114090083,211.92412065191817,"4-Seam Fastball","85","645","660",5.568640488982652,5.568640488982679,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Wentz, Joey","666214","L","FF","799","93.4","2222","19.4",0.9197555403082514,0.987458358706695,138.93427140307796,138.94918206500847,"4-Seam Fastball","99","75","75",-0.01491066193051438,0.014910661930524071,"0",1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Crawford, Kutter","676710","R","FF","816","93.6","2488","20.9",0.9365860526070866,0.9941722848519293,208.70030461990842,208.36447693669427,"4-Seam Fastball","99","660","660",0.33582768321414846,0.3358276832141533,"0",11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Carrasco, Carlos","471911","R","FF","504","92.7","2216","12.8",0.6041333105594144,0.8145556631986517,219.91487460284554,206.65487061586026,"4-Seam Fastball","81","645","660",13.260003986985282,13.26000398698528,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Ryu, Hyun Jin","547943","L","FF","262","88.6","2050","16.7",0.8197432518368952,0.9639980797987237,136.7888539041684,133.5679389642907,"4-Seam Fastball","96","90","90",3.2209149398777015,3.2209149398777037,"0",1,30,1,30,0,0,"1:30","1:30"," 0H 00M"
,"Bielak, Brandon","656232","R","FF","420","92.1","2415","13.7",0.6278073833052592,0.7478174403787351,209.06039900654272,195.65150192260586,"4-Seam Fastball","75","660","690",13.408897083936864,13.408897083936873,"-30",11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Houser, Adrian","605288","R","FF","427","93.3","2195","17.7",0.8521144594579726,0.9382847058511476,219.10760999025686,212.81576970448026,"4-Seam Fastball","94","645","660",6.291840285776601,6.291840285776596,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Phillips, Evan","623465","R","FF","172","96.3","2358","18",0.8466949664345257,0.9275518115443906,221.10459878220564,218.80776544785186,"4-Seam Fastball","93","645","645",2.296833334353778,2.2968333343537815,"0",10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Ward, Thaddeus","663658","R","FF","34","93.5","2090","17.4",0.8381884835889215,0.9339938065385749,223.0173329834431,215.07197021652718,"4-Seam Fastball","93","630","645",7.945362766915935,7.945362766915903,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Nolin, Sean","543594","L","FF","21","90.2","2188","18.7",0.8908424175928877,0.9542749766138682,151.2905810599456,148.5269598507557,"4-Seam Fastball","95","60","60",2.7636212091898926,2.763621209189916,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Hughes, Brandon","676714","L","FF","99","93.3","2302","18.5",0.8456112110772414,0.956016680844564,137.15114700338714,140.59123237018895,"4-Seam Fastball","96","90","75",-3.44008536680181,3.440085366801821,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Soriano, José","667755","R","FF","150","98.8","2139","16.5",0.8183741239537728,0.8983986215848019,236.19601411007352,228.9015394530212,"4-Seam Fastball","90","615","615",7.294474657052319,7.294474657052331,"0",10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Hudson, Daniel","543339","R","FF","29","95.4","2485","18.1",0.8398577062768865,0.9028553338344416,218.22436594941124,214.78206493087723,"4-Seam Fastball","90","645","645",3.4423010185340104,3.4423010185339886,"0",10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Lorenzen, Michael","547179","R","FF","816","94.3","2452","19.8",0.9124616942285337,0.972863654019539,221.9557050278417,218.72566333314714,"4-Seam Fastball","97","630","645",3.230041694694563,3.2300416946945503,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Brazoban, Huascar","623211","R","FF","174","96.6","2218","17.3",0.8402404424750483,0.9097065642024832,226.8556177520026,219.3227338694007,"4-Seam Fastball","91","630","645",7.53288388260188,7.532883882601903,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Steele, Justin","657006","L","FF","1602","91.8","2402","10.2",0.46869805690102745,0.5915099203773613,167.02709144746683,189.23810593711048,"4-Seam Fastball","59","750","705",-22.211014489643645,22.21101448964368,"45",12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"deGrom, Jacob","594798","R","FF","235","98.7","2550","19.3",0.8930046093465168,0.9365940828033043,214.26873007274105,208.03297443783902,"4-Seam Fastball","94","645","660",6.235755634902034,6.2357556349020475,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Tarnok, Freddy","676206","R","FF","148","95.2","2459","18.6",0.845682198483507,0.8828314791781522,195.8590736126249,193.03417768252413,"4-Seam Fastball","88","690","690",2.82489593010078,2.8248959301007432,"0",11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Kelly, Michael","547184","R","FF","66","94.9","2226","12.8",0.6237372828256534,0.7758037039170625,206.49590734837963,201.67039006291503,"4-Seam Fastball","78","660","675",4.825517285464599,4.825517285464565,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Heaney, Andrew","571760","L","FF","1505","92.5","2413","21.1",0.9647501439078945,0.9941134708941123,124.61623268185039,128.2352396998238,"4-Seam Fastball","99","105","105",-3.6190070179734164,3.619007017973438,"0",1,45,1,45,0,0,"1:45","1:45"," 0H 00M"
,"Strzelecki, Peter","657265","R","FF","231","92","2411","16.1",0.7354161337848899,0.7627327856612955,228.72679441638007,215.70139273096743,"4-Seam Fastball","76","630","645",13.025401685412646,13.025401685412646,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Reyes, Denyi","660593","R","FF","109","91.8","2164","17.4",0.8203800002232121,0.931090617849575,214.49470984492564,208.04723700915875,"4-Seam Fastball","93","645","660",6.447472835766888,6.447472835766884,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Pivetta, Nick","601713","R","FF","1201","94.6","2347","20",0.9193787381976062,0.9689563498891443,194.8758079807839,192.1078158938409,"4-Seam Fastball","97","690","690",2.7679920869429964,2.767992086942984,"0",11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Herget, Jimmy","623474","R","FF","24","92.6","2334","17.7",0.8124895608395076,0.8301034579941501,245.58628174798451,245.5842514217158,"4-Seam Fastball","83","585","585",0.0020303262687093593,0.002030326268714926,"0",9,45,9,45,0,0,"9:45","9:45"," 0H 00M"
,"Dodd, Dylan","689266","L","FF","278","92.1","2193","18.4",0.8880630009501274,0.9887224786543577,140.0279436634296,146.95702568484774,"4-Seam Fastball","99","75","60",-6.9290820214181394,6.92908202141814,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Sims, Lucas","608371","R","FF","451","94.2","2628","19.2",0.8648849134502286,0.8706095847170099,206.26280986627202,201.9959800704102,"4-Seam Fastball","87","660","675",4.26682979586181,4.266829795861849,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Crochet, Garrett","676979","L","FF","185","96.3","2365","16.7",0.7843675071577416,0.9153741453953672,152.5208777597303,158.4487665915757,"4-Seam Fastball","92","60","765",-5.927888831845394,5.927888831845409,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Montgomery, Jordan","656756","L","FF","300","93.4","2341","16.4",0.7629142068185647,0.8216433365545892,149.6157571742228,157.2702250980671,"4-Seam Fastball","82","60","765",-7.654467923844294,7.654467923844306,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Misiewicz, Anthony","664948","L","FF","63","93","2141","16.9",0.8497821713156839,0.936400966699326,153.80398305230028,152.99441541800962,"4-Seam Fastball","94","765","60",0.8095676342906586,0.8095676342906613,"-15",12,45,1,0,0,15,"12:45","1:00","-0H 15M"
,"Greinke, Zack","425844","R","FF","583","89.5","2248","15.4",0.7273751474585707,0.8013637381734746,199.44860603309465,191.03458814308226,"4-Seam Fastball","80","675","705",8.414017890012389,8.414017890012394,"-30",11,15,11,45,0,30,"11:15","11:45","-0H 30M"
,"Paxton, James","572020","L","FF","932","95.2","2207","18.8",0.9030579654650055,0.98141286962804,134.88527961818943,138.8680840156416,"4-Seam Fastball","98","90","75",-3.9828043974521847,3.982804397452187,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Bumgarner, Madison","518516","L","FF","116","89.5","2160","15.9",0.7591616199676937,0.850541577325781,148.77019504620486,156.54863498468785,"4-Seam Fastball","85","60","765",-7.77843993848299,7.778439938482972,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"De Los Santos, Enyel","660853","R","FF","620","95.6","2265","17.2",0.8209923084760504,0.9134387334465629,225.44854136661766,224.11652247078516,"4-Seam Fastball","91","630","630",1.3320188958325048,1.3320188958325203,"0",10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
